"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"280",NA,"","ENSTRUG00000000275","vaspb","vasodilator stimulated phosphoprotein b [Source:ZFIN;Acc:ZDB-GENE-030131-7118]"
"281",NA,"","ENSTRUG00000000276","usp48","ubiquitin specific peptidase 48 [Source:ZFIN;Acc:ZDB-GENE-050522-197]"
"282",NA,"","ENSTRUG00000000277","pnisr","PNN-interacting serine/arginine-rich protein [Source:ZFIN;Acc:ZDB-GENE-030131-362]"
"283",NA,"","ENSTRUG00000000278","",""
"284",NA,"","ENSTRUG00000000279","NTF4","neurotrophin 4 [Source:HGNC Symbol;Acc:HGNC:8024]"
"285",NA,"","ENSTRUG00000000280","mapk9","mitogen-activated protein kinase 9 [Source:ZFIN;Acc:ZDB-GENE-091117-28]"
"286",NA,"","ENSTRUG00000000281","slc47a3 (1 of many)","solute carrier family 47 (multidrug and toxin extrusion), member 3 [Source:ZFIN;Acc:ZDB-GENE-130530-755]"
"287",101065477,"","ENSTRUG00000000282","spsb4a","splA/ryanodine receptor domain and SOCS box containing 4a [Source:ZFIN;Acc:ZDB-GENE-070911-3]"
"288",NA,"","ENSTRUG00000000283","ppfia3","protein tyrosine phosphatase, receptor type, f polypeptide (PTPRF), interacting protein (liprin), alpha 3 [Source:ZFIN;Acc:ZDB-GENE-100311-3]"
"289",NA,"","ENSTRUG00000000284","zc3h11a","zinc finger CCCH-type containing 11A [Source:ZFIN;Acc:ZDB-GENE-030131-3272]"
"290",NA,"","ENSTRUG00000000285","zgc:136870","zgc:136870 [Source:ZFIN;Acc:ZDB-GENE-060312-1]"
"291",NA,"","ENSTRUG00000000286","fam129ba","family with sequence similarity 129, member Ba [Source:ZFIN;Acc:ZDB-GENE-070112-1222]"
"292",101063520,"","ENSTRUG00000000287","pcdh10b","protocadherin 10b [Source:ZFIN;Acc:ZDB-GENE-030721-4]"
"293",101065554,"","ENSTRUG00000000288","si:ch73-167i17.6","regulator of G protein signaling 9 binding protein [Source:HGNC Symbol;Acc:HGNC:30304]"
"294",NA,"","ENSTRUG00000000289","nudt19","nudix (nucleoside diphosphate linked moiety X)-type motif 19 [Source:ZFIN;Acc:ZDB-GENE-081022-80]"
"295",NA,"","ENSTRUG00000000290","clstn2","calsyntenin 2 [Source:ZFIN;Acc:ZDB-GENE-070911-2]"
"296",NA,"","ENSTRUG00000000291","bbs9","Bardet-Biedl syndrome 9 [Source:ZFIN;Acc:ZDB-GENE-081027-4]"
"297",NA,"","ENSTRUG00000000292","usp45","ubiquitin specific peptidase 45 [Source:ZFIN;Acc:ZDB-GENE-100211-2]"
"298",101077675,"","ENSTRUG00000000293","tspan31","tetraspanin 31 [Source:ZFIN;Acc:ZDB-GENE-040426-1123]"
"299",NA,"","ENSTRUG00000000294","slc7a9","solute carrier family 7 (amino acid transporter light chain, bo,+ system), member 9 [Source:ZFIN;Acc:ZDB-GENE-080116-2]"
"300",NA,"","ENSTRUG00000000295","HECTD4","HECT domain E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:26611]"
"301",NA,"","ENSTRUG00000000296","",""
"302",NA,"","ENSTRUG00000000297","",""
"303",101073690,"","ENSTRUG00000000298","cnot8 (1 of many)","CCR4-NOT transcription complex, subunit 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2845]"
"304",NA,"","ENSTRUG00000000299","",""
"305",NA,"","ENSTRUG00000000300","",""
"306",NA,"","ENSTRUG00000000301","wdyhv1","WDYHV motif containing 1 [Source:ZFIN;Acc:ZDB-GENE-060503-848]"
"307",NA,"","ENSTRUG00000000302","p4ha2","procollagen-proline, 2-oxoglutarate 4-dioxygenase (proline 4-hydroxylase), alpha polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-030827-1]"
"308",NA,"","ENSTRUG00000000303","sept2","septin 2 [Source:ZFIN;Acc:ZDB-GENE-030131-911]"
"309",NA,"","ENSTRUG00000000304","csnk1a1","casein kinase 1, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-020419-19]"
"310",NA,"","ENSTRUG00000000305","kdm5c","lysine (K)-specific demethylase 5C [Source:ZFIN;Acc:ZDB-GENE-060810-94]"
"311",101063060,"","ENSTRUG00000000306","dnpep","aspartyl aminopeptidase [Source:ZFIN;Acc:ZDB-GENE-040426-852]"
"312",NA,"","ENSTRUG00000000307","",""
"313",NA,"","ENSTRUG00000000308","",""
"314",101077904,"","ENSTRUG00000000309","march9","membrane-associated ring finger (C3HC4) 9 [Source:ZFIN;Acc:ZDB-GENE-081031-71]"
"315",NA,"","ENSTRUG00000000310","slc39a9 (1 of many)","solute carrier family 39, member 9 [Source:ZFIN;Acc:ZDB-GENE-060314-3]"
"316",NA,"","ENSTRUG00000000311","sncgb","synuclein, gamma b (breast cancer-specific protein 1) [Source:ZFIN;Acc:ZDB-GENE-050522-235]"
"317",101078135,"","ENSTRUG00000000312","rps21","ribosomal protein S21 [Source:ZFIN;Acc:ZDB-GENE-040426-1102]"
"318",NA,"","ENSTRUG00000000313","",""
"319",NA,"","ENSTRUG00000000314","",""
"320",101067587,"","ENSTRUG00000000315","",""
"321",NA,"","ENSTRUG00000000316","",""
"322",101068628,"","ENSTRUG00000000317","TAOK1","TAO kinase 1 [Source:HGNC Symbol;Acc:HGNC:29259]"
"323",NA,"","ENSTRUG00000000318","nt5c3a","5'-nucleotidase, cytosolic IIIA [Source:ZFIN;Acc:ZDB-GENE-030131-439]"
"324",NA,"","ENSTRUG00000000319","CCDC177","coiled-coil domain containing 177 [Source:HGNC Symbol;Acc:HGNC:23243]"
"325",NA,"","ENSTRUG00000000320","ndst3","N-deacetylase/N-sulfotransferase (heparan glucosaminyl) 3 [Source:ZFIN;Acc:ZDB-GENE-090312-199]"
"326",NA,"","ENSTRUG00000000321","glud1b","glutamate dehydrogenase 1b [Source:ZFIN;Acc:ZDB-GENE-030828-1]"
"327",NA,"","ENSTRUG00000000322","RASGEF1C","RasGEF domain family member 1C [Source:HGNC Symbol;Acc:HGNC:27400]"
"328",NA,"","ENSTRUG00000000323","smoc1","SPARC related modular calcium binding 1 [Source:ZFIN;Acc:ZDB-GENE-110310-7]"
"329",101078246,"O73638","ENSTRUG00000000324","",""
"330",101078022,"O73638","ENSTRUG00000000324","",""
"331",101067701,"O73638","ENSTRUG00000000324","",""
"332",NA,"","ENSTRUG00000000325","",""
"333",NA,"","ENSTRUG00000000326","lrp12","low density lipoprotein receptor-related protein 12 [Source:ZFIN;Acc:ZDB-GENE-060503-399]"
"334",NA,"","ENSTRUG00000000327","",""
"335",NA,"","ENSTRUG00000000328","nfasca","neurofascin homolog (chicken) a [Source:ZFIN;Acc:ZDB-GENE-080229-6]"
"336",NA,"","ENSTRUG00000000329","gemin5","gem (nuclear organelle) associated protein 5 [Source:ZFIN;Acc:ZDB-GENE-031112-9]"
"337",NA,"","ENSTRUG00000000330","",""
"338",NA,"","ENSTRUG00000000331","slc31a2","solute carrier family 31 (copper transporter), member 2 [Source:ZFIN;Acc:ZDB-GENE-030925-25]"
"339",NA,"","ENSTRUG00000000332","si:dkey-165n16.1","si:dkey-165n16.1 [Source:ZFIN;Acc:ZDB-GENE-100922-224]"
"340",NA,"","ENSTRUG00000000333","fbxo31","F-box protein 31 [Source:ZFIN;Acc:ZDB-GENE-070628-4]"
"341",101071433,"","ENSTRUG00000000334","prdm13","PR domain containing 13 [Source:ZFIN;Acc:ZDB-GENE-080616-1]"
"342",NA,"","ENSTRUG00000000335","ptprnb","protein tyrosine phosphatase, receptor type, Nb [Source:ZFIN;Acc:ZDB-GENE-100505-1]"
"343",NA,"","ENSTRUG00000000336","calhm3","calcium homeostasis modulator 3 [Source:ZFIN;Acc:ZDB-GENE-081107-70]"
"344",101068234,"","ENSTRUG00000000337","me1","malic enzyme 1, NADP(+)-dependent, cytosolic [Source:ZFIN;Acc:ZDB-GENE-061013-438]"
"345",NA,"","ENSTRUG00000000338","btr30","bloodthirsty-related gene family, member 30 [Source:ZFIN;Acc:ZDB-GENE-040426-1407]"
"346",NA,"","ENSTRUG00000000339","",""
"347",NA,"","ENSTRUG00000000340","cadpsa","Ca2+-dependent activator protein for secretion a [Source:ZFIN;Acc:ZDB-GENE-030616-525]"
"348",NA,"","ENSTRUG00000000341","",""
"349",NA,"","ENSTRUG00000000342","ARRDC1","arrestin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28633]"
"350",NA,"","ENSTRUG00000000343","dctn3","dynactin 3 (p22) [Source:ZFIN;Acc:ZDB-GENE-040704-65]"
"351",NA,"","ENSTRUG00000000344","",""
"352",NA,"","ENSTRUG00000000345","",""
"353",NA,"","ENSTRUG00000000346","",""
"354",NA,"","ENSTRUG00000000347","fanci","Fanconi anemia, complementation group I [Source:ZFIN;Acc:ZDB-GENE-030131-2905]"
"355",NA,"","ENSTRUG00000000348","prss12","protease, serine, 12 (neurotrypsin, motopsin) [Source:ZFIN;Acc:ZDB-GENE-090313-45]"
"356",101063283,"","ENSTRUG00000000349","",""
"357",NA,"","ENSTRUG00000000350","hells","helicase, lymphoid specific [Source:ZFIN;Acc:ZDB-GENE-030131-9923]"
"358",NA,"","ENSTRUG00000000351","RPH3A","rabphilin 3A [Source:HGNC Symbol;Acc:HGNC:17056]"
"359",NA,"","ENSTRUG00000000352","",""
"360",NA,"","ENSTRUG00000000353","",""
"361",NA,"","ENSTRUG00000000354","atg5","ATG5 autophagy related 5 homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-040801-149]"
"362",101069598,"","ENSTRUG00000000355","nucb1","nucleobindin 1 [Source:ZFIN;Acc:ZDB-GENE-060825-222]"
"363",NA,"","ENSTRUG00000000356","",""
"364",NA,"","ENSTRUG00000000357","",""
"365",NA,"","ENSTRUG00000000358","smg6","SMG6 nonsense mediated mRNA decay factor [Source:ZFIN;Acc:ZDB-GENE-081107-52]"
"366",NA,"","ENSTRUG00000000359","zgc:112332","zgc:112332 [Source:ZFIN;Acc:ZDB-GENE-050522-387]"
"367",NA,"","ENSTRUG00000000360","zfand3","zinc finger, AN1-type domain 3 [Source:ZFIN;Acc:ZDB-GENE-050706-134]"
"368",NA,"","ENSTRUG00000000361","si:ch73-170l17.1","nicotinamide nucleotide adenylyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:20989]"
"369",NA,"","ENSTRUG00000000362","",""
"370",NA,"","ENSTRUG00000000363","",""
"371",NA,"","ENSTRUG00000000364","",""
"372",NA,"","ENSTRUG00000000365","",""
"373",NA,"","ENSTRUG00000000366","tmem126a","transmembrane protein 126A [Source:ZFIN;Acc:ZDB-GENE-040426-1770]"
"374",101066404,"","ENSTRUG00000000367","mex3b","mex-3 RNA binding family member B [Source:ZFIN;Acc:ZDB-GENE-030131-2628]"
"375",NA,"","ENSTRUG00000000368","si:ch73-389b16.2","si:ch73-389b16.2 [Source:ZFIN;Acc:ZDB-GENE-050411-113]"
"376",NA,"","ENSTRUG00000000369","clk4a","CDC-like kinase 4a [Source:ZFIN;Acc:ZDB-GENE-030131-576]"
"377",NA,"","ENSTRUG00000000370","",""
"378",NA,"","ENSTRUG00000000371","xirp2b","xin actin binding repeat containing 2b [Source:ZFIN;Acc:ZDB-GENE-030521-26]"
"379",NA,"","ENSTRUG00000000372","",""
"380",NA,"","ENSTRUG00000000373","mybphb","myosin binding protein Hb [Source:ZFIN;Acc:ZDB-GENE-030131-9794]"
"381",101066134,"","ENSTRUG00000000374","",""
"382",NA,"","ENSTRUG00000000375","",""
"383",NA,"","ENSTRUG00000000376","",""
"384",105419568,"","ENSTRUG00000000377","pufferin","Takifugu rubripes skin mucus lectin (pufferin), mRNA. [Source:RefSeq mRNA;Acc:NM_001032564]"
"385",101074324,"","ENSTRUG00000000377","pufferin","Takifugu rubripes skin mucus lectin (pufferin), mRNA. [Source:RefSeq mRNA;Acc:NM_001032564]"
"386",101067472,"","ENSTRUG00000000377","pufferin","Takifugu rubripes skin mucus lectin (pufferin), mRNA. [Source:RefSeq mRNA;Acc:NM_001032564]"
"387",100049620,"","ENSTRUG00000000377","pufferin","Takifugu rubripes skin mucus lectin (pufferin), mRNA. [Source:RefSeq mRNA;Acc:NM_001032564]"
"388",445902,"","ENSTRUG00000000377","pufferin","Takifugu rubripes skin mucus lectin (pufferin), mRNA. [Source:RefSeq mRNA;Acc:NM_001032564]"
"389",NA,"","ENSTRUG00000000378","ctdsp2","CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase 2 [Source:ZFIN;Acc:ZDB-GENE-030131-184]"
"390",NA,"","ENSTRUG00000000379","tgm1l1","transglutaminase 1 like 1 [Source:ZFIN;Acc:ZDB-GENE-060503-139]"
"391",101077987,"","ENSTRUG00000000380","zgc:63733","zgc:63733 [Source:ZFIN;Acc:ZDB-GENE-040426-1249]"
"392",101079838,"","ENSTRUG00000000381","",""
"393",101066972,"","ENSTRUG00000000382","si:ch211-283g2.1","si:ch211-283g2.1 [Source:ZFIN;Acc:ZDB-GENE-060531-57]"
"394",NA,"","ENSTRUG00000000383","glmnb","glomulin, FKBP associated protein b [Source:ZFIN;Acc:ZDB-GENE-080723-14]"
"395",NA,"","ENSTRUG00000000384","",""
"396",NA,"","ENSTRUG00000000385","CSRNP3","cysteine and serine rich nuclear protein 3 [Source:HGNC Symbol;Acc:HGNC:30729]"
"397",NA,"","ENSTRUG00000000386","",""
"398",NA,"","ENSTRUG00000000387","fezf2","FEZ family zinc finger 2 [Source:ZFIN;Acc:ZDB-GENE-001103-3]"
"399",101072474,"","ENSTRUG00000000388","polg","polymerase (DNA directed), gamma [Source:ZFIN;Acc:ZDB-GENE-060303-1]"
"400",NA,"","ENSTRUG00000000389","prim1","DNA primase subunit 1 [Source:ZFIN;Acc:ZDB-GENE-990603-6]"
"401",101065707,"","ENSTRUG00000000390","rbp1","retinol binding protein 1b, cellular [Source:ZFIN;Acc:ZDB-GENE-050421-2]"
"402",101066460,"","ENSTRUG00000000391","mdga1","MAM domain containing glycosylphosphatidylinositol anchor 1 [Source:ZFIN;Acc:ZDB-GENE-130530-751]"
"403",NA,"","ENSTRUG00000000392","",""
"404",NA,"","ENSTRUG00000000393","ovca2","OVCA2, serine hydrolase domain containing [Source:ZFIN;Acc:ZDB-GENE-050522-115]"
"405",NA,"","ENSTRUG00000000394","eef2kmt","eukaryotic elongation factor 2 lysine methyltransferase [Source:ZFIN;Acc:ZDB-GENE-041010-160]"
"406",NA,"","ENSTRUG00000000395","cnot8 (1 of many)","CCR4-NOT transcription complex, subunit 8 [Source:ZFIN;Acc:ZDB-GENE-040426-2845]"
"407",NA,"","ENSTRUG00000000396","",""
"408",NA,"","ENSTRUG00000000397","",""
"409",NA,"","ENSTRUG00000000398","rtn4rl1a","reticulon 4 receptor-like 1a [Source:ZFIN;Acc:ZDB-GENE-091118-38]"
"410",NA,"","ENSTRUG00000000399","GALNT3","polypeptide N-acetylgalactosaminyltransferase 3 [Source:HGNC Symbol;Acc:HGNC:4125]"
"411",NA,"","ENSTRUG00000000400","",""
"412",101077070,"","ENSTRUG00000000401","mettl14","methyltransferase like 14 [Source:ZFIN;Acc:ZDB-GENE-040426-2328]"
"413",NA,"","ENSTRUG00000000402","stard3nl (1 of many)","STARD3 N-terminal like [Source:ZFIN;Acc:ZDB-GENE-040718-4]"
"414",NA,"","ENSTRUG00000000403","ptprga","protein tyrosine phosphatase, receptor type, g a [Source:ZFIN;Acc:ZDB-GENE-101101-4]"
"415",NA,"","ENSTRUG00000000404","",""
"416",NA,"","ENSTRUG00000000405","RPA1 (1 of many)","replication protein A1 [Source:HGNC Symbol;Acc:HGNC:10289]"
"417",NA,"","ENSTRUG00000000406","SYT2","synaptotagmin 2 [Source:HGNC Symbol;Acc:HGNC:11510]"
"418",NA,"","ENSTRUG00000000407","mrpl22","mitochondrial ribosomal protein L22 [Source:ZFIN;Acc:ZDB-GENE-080303-28]"
"419",101078352,"","ENSTRUG00000000408","tegt","testis enhanced gene transcript (BAX inhibitor 1) [Source:ZFIN;Acc:ZDB-GENE-030826-10]"
"420",NA,"","ENSTRUG00000000409","rab1ab","RAB1A, member RAS oncogene family b [Source:ZFIN;Acc:ZDB-GENE-030616-564]"
"421",NA,"","ENSTRUG00000000410","stk25b","serine/threonine kinase 25b [Source:ZFIN;Acc:ZDB-GENE-040426-2537]"
"422",NA,"","ENSTRUG00000000411","copb2","coatomer protein complex, subunit beta 2 [Source:ZFIN;Acc:ZDB-GENE-010724-7]"
"423",NA,"","ENSTRUG00000000412","alg1","ALG1, chitobiosyldiphosphodolichol beta-mannosyltransferase [Source:ZFIN;Acc:ZDB-GENE-030131-6093]"
"424",NA,"","ENSTRUG00000000413","",""
"425",NA,"","ENSTRUG00000000414","si:dkeyp-44a8.4","si:dkeyp-44a8.4 [Source:ZFIN;Acc:ZDB-GENE-070705-543]"
"426",NA,"","ENSTRUG00000000415","gfi1ab","growth factor independent 1A transcription repressor b [Source:ZFIN;Acc:ZDB-GENE-040116-8]"
"427",NA,"","ENSTRUG00000000416","sgcd","sarcoglycan, delta (dystrophin-associated glycoprotein) [Source:ZFIN;Acc:ZDB-GENE-030131-3684]"
"428",NA,"","ENSTRUG00000000417","",""
"429",NA,"","ENSTRUG00000000418","",""
"430",NA,"","ENSTRUG00000000419","snai1b","snail family zinc finger 1b [Source:ZFIN;Acc:ZDB-GENE-980526-514]"
"431",NA,"","ENSTRUG00000000420","tbc1d17","TBC1 domain family, member 17 [Source:ZFIN;Acc:ZDB-GENE-050522-79]"
"432",101064671,"","ENSTRUG00000000421","",""
"433",NA,"","ENSTRUG00000000422","",""
"434",101076768,"","ENSTRUG00000000423","",""
"435",445993,"Q7T3R2","ENSTRUG00000000424","dcps","Takifugu rubripes decapping enzyme, scavenger (dcps), mRNA. [Source:RefSeq mRNA;Acc:NM_001032650]"
"436",NA,"","ENSTRUG00000000425","",""
"437",101070652,"","ENSTRUG00000000426","RND1","Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]"
"438",NA,"","ENSTRUG00000000427","sec61g","Sec61 translocon gamma subunit [Source:ZFIN;Acc:ZDB-GENE-040718-203]"
"439",NA,"","ENSTRUG00000000428","sdhaf4","succinate dehydrogenase complex assembly factor 4 [Source:ZFIN;Acc:ZDB-GENE-040724-116]"
"440",NA,"","ENSTRUG00000000429","vps33a","vacuolar protein sorting 33A [Source:ZFIN;Acc:ZDB-GENE-040914-82]"
"441",NA,"","ENSTRUG00000000430","",""
"442",101076942,"","ENSTRUG00000000431","TLX1","T cell leukemia homeobox 1 [Source:HGNC Symbol;Acc:HGNC:5056]"
"443",NA,"","ENSTRUG00000000432","",""
"444",NA,"","ENSTRUG00000000433","tpk1","thiamin pyrophosphokinase 1 [Source:ZFIN;Acc:ZDB-GENE-041010-176]"
"445",NA,"","ENSTRUG00000000434","col11a1b","collagen, type XI, alpha 1b [Source:ZFIN;Acc:ZDB-GENE-070912-607]"
"446",NA,"","ENSTRUG00000000435","si:ch211-76l23.7","si:ch211-76l23.7 [Source:ZFIN;Acc:ZDB-GENE-120215-154]"
"447",NA,"","ENSTRUG00000000436","s100a1","S100 calcium binding protein A1 [Source:ZFIN;Acc:ZDB-GENE-040916-1]"
"448",NA,"","ENSTRUG00000000437","evi5b","ecotropic viral integration site 5b [Source:ZFIN;Acc:ZDB-GENE-041111-244]"
"449",NA,"","ENSTRUG00000000438","",""
"450",NA,"","ENSTRUG00000000439","GGT7","gamma-glutamyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:4259]"
"451",101077976,"","ENSTRUG00000000440","",""
"452",101068527,"","ENSTRUG00000000441","tlr18","toll-like receptor 18 [Source:ZFIN;Acc:ZDB-GENE-040220-2]"
"453",NA,"","ENSTRUG00000000442","",""
"454",NA,"","ENSTRUG00000000443","",""
"455",NA,"","ENSTRUG00000000444","flr","fleer [Source:ZFIN;Acc:ZDB-GENE-070117-2066]"
"456",NA,"","ENSTRUG00000000445","lmln","leishmanolysin-like (metallopeptidase M8 family) [Source:ZFIN;Acc:ZDB-GENE-081104-298]"
"457",NA,"","ENSTRUG00000000446","trpm3","transient receptor potential cation channel, subfamily M, member 3 [Source:ZFIN;Acc:ZDB-GENE-060531-95]"
"458",NA,"","ENSTRUG00000000447","slc37a4a","solute carrier family 37 (glucose-6-phosphate transporter), member 4a [Source:ZFIN;Acc:ZDB-GENE-040426-2230]"
"459",NA,"","ENSTRUG00000000448","nckap5l","NCK-associated protein 5-like [Source:ZFIN;Acc:ZDB-GENE-090313-304]"
"460",101068545,"","ENSTRUG00000000449","txnrd3","thioredoxin reductase 3 [Source:ZFIN;Acc:ZDB-GENE-030327-3]"
"461",NA,"","ENSTRUG00000000450","rhcgb","Rh family, C glycoprotein b [Source:ZFIN;Acc:ZDB-GENE-040426-2595]"
"462",NA,"","ENSTRUG00000000451","",""
"463",NA,"","ENSTRUG00000000452","",""
"464",NA,"","ENSTRUG00000000453","klf9","Kruppel-like factor 9 [Source:ZFIN;Acc:ZDB-GENE-060526-244]"
"465",NA,"","ENSTRUG00000000454","ela3l","elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]"
"466",101070881,"","ENSTRUG00000000455","ddx23","DEAD (Asp-Glu-Ala-Asp) box polypeptide 23 [Source:ZFIN;Acc:ZDB-GENE-030131-6215]"
"467",NA,"","ENSTRUG00000000456","smyd4","SET and MYND domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-060929-248]"
"468",101077166,"","ENSTRUG00000000457","",""
"469",NA,"","ENSTRUG00000000458","",""
"470",101066362,"","ENSTRUG00000000459","ids","iduronate 2-sulfatase [Source:ZFIN;Acc:ZDB-GENE-061215-37]"
"471",NA,"","ENSTRUG00000000460","",""
"472",NA,"","ENSTRUG00000000461","",""
"473",NA,"","ENSTRUG00000000462","nup50","nucleoporin 50 [Source:ZFIN;Acc:ZDB-GENE-030131-1689]"
"474",NA,"","ENSTRUG00000000463","si:dkeyp-23e4.3","si:dkeyp-23e4.3 [Source:ZFIN;Acc:ZDB-GENE-091118-19]"
"475",NA,"","ENSTRUG00000000464","ttc21b","tetratricopeptide repeat domain 21B [Source:ZFIN;Acc:ZDB-GENE-031010-34]"
"476",NA,"","ENSTRUG00000000465","iqsec2b","IQ motif and Sec7 domain 2b [Source:ZFIN;Acc:ZDB-GENE-081105-73]"
"477",NA,"","ENSTRUG00000000466","TMTC3","transmembrane and tetratricopeptide repeat containing 3 [Source:HGNC Symbol;Acc:HGNC:26899]"
"478",NA,"","ENSTRUG00000000467","",""
"479",NA,"","ENSTRUG00000000468","zgc:158376","F-box and leucine rich repeat protein 19 [Source:HGNC Symbol;Acc:HGNC:25300]"
"480",NA,"","ENSTRUG00000000469","",""
"481",101079937,"","ENSTRUG00000000470","kansl2","KAT8 regulatory NSL complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-041010-67]"
"482",NA,"","ENSTRUG00000000471","enox1","ecto-NOX disulfide-thiol exchanger 1 [Source:ZFIN;Acc:ZDB-GENE-081104-328]"
"483",NA,"","ENSTRUG00000000472","",""
"484",NA,"","ENSTRUG00000000473","b4galt1l","DP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 1, like [Source:ZFIN;Acc:ZDB-GENE-061013-84]"
"485",NA,"","ENSTRUG00000000474","slc2a15a","solute carrier family 2 (facilitated glucose transporter), member 15a [Source:ZFIN;Acc:ZDB-GENE-060531-109]"
"486",NA,"","ENSTRUG00000000475","",""
"487",NA,"","ENSTRUG00000000476","",""
"488",101075425,"","ENSTRUG00000000477","spx","spexin hormone [Source:ZFIN;Acc:ZDB-GENE-041210-158]"
"489",NA,"","ENSTRUG00000000478","",""
"490",NA,"","ENSTRUG00000000479","rxfp3.3b (1 of many)","relaxin/insulin-like family peptide receptor 3.3b [Source:ZFIN;Acc:ZDB-GENE-121030-6]"
"491",NA,"","ENSTRUG00000000480","",""
"492",NA,"","ENSTRUG00000000481","snap91","synaptosomal-associated protein 91 [Source:ZFIN;Acc:ZDB-GENE-100422-6]"
"493",NA,"","ENSTRUG00000000482","CYP4F2","cytochrome P450 family 4 subfamily F member 2 [Source:HGNC Symbol;Acc:HGNC:2645]"
"494",NA,"","ENSTRUG00000000483","dvl3a","dishevelled segment polarity protein 3a [Source:ZFIN;Acc:ZDB-GENE-010319-1]"
"495",NA,"","ENSTRUG00000000484","",""
"496",101080098,"","ENSTRUG00000000485","tnpo3","transportin 3 [Source:ZFIN;Acc:ZDB-GENE-040426-708]"
"497",NA,"","ENSTRUG00000000486","",""
"498",101075205,"","ENSTRUG00000000487","GOLT1B (1 of many)","golgi transport 1B [Source:HGNC Symbol;Acc:HGNC:20175]"
"499",NA,"","ENSTRUG00000000488","helz","helicase with zinc finger [Source:ZFIN;Acc:ZDB-GENE-040426-2419]"
"500",101061929,"","ENSTRUG00000000489","sh3bp4","SH3-domain binding protein 4 [Source:ZFIN;Acc:ZDB-GENE-081104-509]"
"501",NA,"","ENSTRUG00000000490","KRIT1 (1 of many)","KRIT1, ankyrin repeat containing [Source:HGNC Symbol;Acc:HGNC:1573]"
"502",NA,"","ENSTRUG00000000491","",""
"503",NA,"","ENSTRUG00000000492","matn4","matrilin 4 [Source:ZFIN;Acc:ZDB-GENE-050208-64]"
"504",NA,"","ENSTRUG00000000493","",""
"505",NA,"","ENSTRUG00000000494","chsy1","chondroitin sulfate synthase 1 [Source:ZFIN;Acc:ZDB-GENE-030131-3127]"
"506",NA,"","ENSTRUG00000000495","",""
"507",NA,"","ENSTRUG00000000496","pfdn1","prefoldin subunit 1 [Source:ZFIN;Acc:ZDB-GENE-050306-50]"
"508",NA,"","ENSTRUG00000000497","si:ch211-113g11.6","si:ch211-113g11.6 [Source:ZFIN;Acc:ZDB-GENE-060503-473]"
"509",101066688,"","ENSTRUG00000000498","otx5","orthodenticle homolog 5 [Source:ZFIN;Acc:ZDB-GENE-030508-1]"
"510",NA,"","ENSTRUG00000000499","",""
"511",NA,"O57653","ENSTRUG00000000500","cacnb3a","calcium channel, voltage-dependent, beta 3a [Source:ZFIN;Acc:ZDB-GENE-060221-2]"
"512",NA,"","ENSTRUG00000000501","zgc:153343","GDP-D-glucose phosphorylase 1 [Source:HGNC Symbol;Acc:HGNC:34360]"
