"","entrezgene","uniprot_gn","ensembl_gene_id","external_gene_name","description"
"279",NA,"","ENSPTRG00000033316","RF00026","RNA, U6 small nuclear 957, pseudogene [Source:HGNC Symbol;Acc:HGNC:47920]"
"280",461188,"K6ZLQ1","ENSPTRG00000016014","SLC30A9","solute carrier family 30 member 9 [Source:VGNC Symbol;Acc:VGNC:7723]"
"281",NA,"","ENSPTRG00000034749","ptr-mir-320d-3","ptr-mir-320d-3 [Source:miRBase;Acc:MI0008614]"
"282",NA,"","ENSPTRG00000026553","RF00092",""
"283",NA,"","ENSPTRG00000035359","RF00004","RNA, U2 small nuclear 62, pseudogene [Source:HGNC Symbol;Acc:HGNC:48555]"
"284",NA,"","ENSPTRG00000045265","",""
"285",NA,"","ENSPTRG00000035427","RF00026","RNA, U6 small nuclear 1043, pseudogene [Source:HGNC Symbol;Acc:HGNC:48006]"
"286",NA,"","ENSPTRG00000038617","RF00026","RNA, U6 small nuclear 1299, pseudogene [Source:HGNC Symbol;Acc:HGNC:48262]"
"287",NA,"","ENSPTRG00000041334","RF00017","RNA, 7SL, cytoplasmic 854, pseudogene [Source:HGNC Symbol;Acc:HGNC:46870]"
"288",NA,"","ENSPTRG00000025276","RF00001","RNA, 5S ribosomal pseudogene 226 [Source:HGNC Symbol;Acc:HGNC:43126]"
"289",463871,"J7MDZ0","ENSPTRG00000019779","TAS2R3","taste 2 receptor member 3 [Source:VGNC Symbol;Acc:VGNC:8770]"
"290",458374,"H2QKP6","ENSPTRG00000052443","FAM217B","family with sequence similarity 217 member B [Source:HGNC Symbol;Acc:HGNC:16170]"
"291",NA,"","ENSPTRG00000041419","",""
"292",NA,"","ENSPTRG00000035348","RF00004","RNA, U2 small nuclear 15, pseudogene [Source:HGNC Symbol;Acc:HGNC:48508]"
"293",NA,"","ENSPTRG00000027511","RF00092",""
"294",NA,"","ENSPTRG00000047599","RF00026",""
"295",NA,"","ENSPTRG00000042772","RF00017",""
"296",NA,"","ENSPTRG00000031828","ptr-mir-663a","ptr-mir-663a [Source:miRBase;Acc:MI0008846]"
"297",NA,"","ENSPTRG00000036187","RF00001","RNA, 5S ribosomal pseudogene 41 [Source:HGNC Symbol;Acc:HGNC:42817]"
"298",NA,"","ENSPTRG00000031496","RF00026","RNA, U6 small nuclear 1188, pseudogene [Source:HGNC Symbol;Acc:HGNC:48151]"
"299",NA,"","ENSPTRG00000049476","ptr-mir-1233-2","ptr-mir-1233-2 [Source:miRBase;Acc:MI0008435]"
"300",NA,"","ENSPTRG00000051256","",""
"301",NA,"","ENSPTRG00000043907","",""
"302",NA,"","ENSPTRG00000052668","RF00026","RNA, U6 small nuclear 178, pseudogene [Source:HGNC Symbol;Acc:HGNC:47141]"
"303",NA,"","ENSPTRG00000035621","RF00026",""
"304",NA,"","ENSPTRG00000035642","RF00004","RNA, U2 small nuclear 64, pseudogene [Source:HGNC Symbol;Acc:HGNC:48557]"
"305",NA,"","ENSPTRG00000038028","RF00092",""
"306",NA,"","ENSPTRG00000038385","RF00001","RNA, 5S ribosomal pseudogene 200 [Source:HGNC Symbol;Acc:HGNC:43100]"
"307",NA,"","ENSPTRG00000041580","RF00017","RNA, 7SL, cytoplasmic 447, pseudogene [Source:HGNC Symbol;Acc:HGNC:46463]"
"308",NA,"","ENSPTRG00000046158","ptr-mir-1233-1","ptr-mir-1233-1 [Source:miRBase;Acc:MI0008434]"
"309",NA,"","ENSPTRG00000049732","RF00604","small nucleolar RNA, C/D box 88C [Source:HGNC Symbol;Acc:HGNC:32749]"
"310",NA,"","ENSPTRG00000043172","ptr-mir-1233-1","ptr-mir-1233-1 [Source:miRBase;Acc:MI0008434]"
"311",NA,"","ENSPTRG00000033195","RF00001",""
"312",NA,"","ENSPTRG00000043528","RF00026","RNA, U6 small nuclear 1207, pseudogene [Source:HGNC Symbol;Acc:HGNC:48170]"
"313",NA,"","ENSPTRG00000036669","RF00026",""
"314",NA,"","ENSPTRG00000052152","RF00017",""
"315",NA,"","ENSPTRG00000044279","",""
"316",NA,"","ENSPTRG00000036583","RF00004",""
"317",NA,"","ENSPTRG00000027491","RF00092","small nucleolar RNA, H/ACA box 63 [Source:HGNC Symbol;Acc:HGNC:10106]"
"318",NA,"","ENSPTRG00000050434","",""
"319",455862,"K7BM77","ENSPTRG00000010712","FKBP8","FK506 binding protein 8 [Source:VGNC Symbol;Acc:VGNC:2405]"
"320",NA,"","ENSPTRG00000050708","",""
"321",NA,"","ENSPTRG00000044666","RF00017",""
"322",NA,"","ENSPTRG00000049503","RF00026","RNA, U6 small nuclear 1084, pseudogene [Source:HGNC Symbol;Acc:HGNC:48047]"
"323",NA,"","ENSPTRG00000043802","",""
"324",NA,"","ENSPTRG00000046100","",""
"325",NA,"","ENSPTRG00000046624","RF00001","RNA, 5S ribosomal pseudogene 455 [Source:HGNC Symbol;Acc:HGNC:43355]"
"326",NA,"","ENSPTRG00000045110","RF00026","RNA, U6 small nuclear 946, pseudogene [Source:HGNC Symbol;Acc:HGNC:47909]"
"327",NA,"","ENSPTRG00000038409","RF00092",""
"328",NA,"","ENSPTRG00000050534","",""
"329",107966224,"","ENSPTRG00000051775","",""
"330",NA,"","ENSPTRG00000047083","",""
"331",NA,"","ENSPTRG00000050238","",""
"332",NA,"","ENSPTRG00000036034","RF00004","RNA, U2 small nuclear 39, pseudogene [Source:HGNC Symbol;Acc:HGNC:48532]"
"333",NA,"","ENSPTRG00000027594","ptr-mir-518e","ptr-mir-518e [Source:miRBase;Acc:MI0008716]"
"334",NA,"","ENSPTRG00000052050","RF00026",""
"335",NA,"","ENSPTRG00000043968","",""
"336",NA,"","ENSPTRG00000043413","",""
"337",NA,"","ENSPTRG00000046695","",""
"338",463224,"H2QU32","ENSPTRG00000018857","MRM2","mitochondrial rRNA methyltransferase 2 [Source:VGNC Symbol;Acc:VGNC:10075]"
"339",NA,"","ENSPTRG00000036761","RF00026","RNA, U6 small nuclear 1154, pseudogene [Source:HGNC Symbol;Acc:HGNC:48117]"
"340",NA,"","ENSPTRG00000032934","RF00092",""
"341",NA,"","ENSPTRG00000049347","",""
"342",NA,"","ENSPTRG00000051461","RF00017",""
"343",NA,"","ENSPTRG00000038504","RF00001",""
"344",NA,"","ENSPTRG00000031841","RF00026","RNA, U6 small nuclear 1264, pseudogene [Source:HGNC Symbol;Acc:HGNC:48227]"
"345",NA,"","ENSPTRG00000031741","ptr-mir-216b","ptr-mir-216b [Source:miRBase;Acc:MI0008582]"
"346",746652,"G2HF01","ENSPTRG00000034273","DONSON","downstream neighbor of SON [Source:VGNC Symbol;Acc:VGNC:1158]"
"347",NA,"","ENSPTRG00000035860","RF00004","RNA, U2 small nuclear 4, pseudogene [Source:HGNC Symbol;Acc:HGNC:10154]"
"348",463979,"H2QVQ8","ENSPTRG00000047481","PPP1R3B","protein phosphatase 1 regulatory subunit 3B [Source:HGNC Symbol;Acc:HGNC:14942]"
"349",NA,"","ENSPTRG00000043740","",""
"350",NA,"","ENSPTRG00000048554","",""
"351",NA,"","ENSPTRG00000050866","RF00004",""
"352",NA,"","ENSPTRG00000035503","RF00001",""
"353",NA,"","ENSPTRG00000037930","RF00026","RNA, U6 small nuclear 1174, pseudogene [Source:HGNC Symbol;Acc:HGNC:48137]"
"354",464242,"H2R0I3","ENSPTRG00000020359","PEX2","peroxisomal biogenesis factor 2 [Source:VGNC Symbol;Acc:VGNC:13204]"
"355",468448,"","ENSPTRG00000008651","TEKT1","tektin 1 [Source:VGNC Symbol;Acc:VGNC:9685]"
"356",NA,"","ENSPTRG00000027412","RF00026","RNA, U6 small nuclear 1172, pseudogene [Source:HGNC Symbol;Acc:HGNC:48135]"
"357",NA,"","ENSPTRG00000039899","RF00017",""
"358",462500,"H2QSI0","ENSPTRG00000045140","",""
"359",NA,"","ENSPTRG00000024588","RF00026","RNA, U6 small nuclear 302, pseudogene [Source:HGNC Symbol;Acc:HGNC:47265]"
"360",NA,"","ENSPTRG00000035879","RF00004","RNA, U2 small nuclear 8, pseudogene [Source:HGNC Symbol;Acc:HGNC:48501]"
"361",NA,"","ENSPTRG00000027490","RF00001","RNA, 5S ribosomal pseudogene 426 [Source:HGNC Symbol;Acc:HGNC:43326]"
"362",NA,"","ENSPTRG00000042742","",""
"363",NA,"","ENSPTRG00000031504","ptr-mir-613","ptr-mir-613 [Source:miRBase;Acc:MI0008812]"
"364",NA,"","ENSPTRG00000035355","RF00004","RNA, U2 small nuclear 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:10155]"
"365",NA,"","ENSPTRG00000039953","RF00017","RNA, 7SL, cytoplasmic 820, pseudogene [Source:HGNC Symbol;Acc:HGNC:46836]"
"366",NA,"","ENSPTRG00000037722","RF00026","RNA, U6 small nuclear 881, pseudogene [Source:HGNC Symbol;Acc:HGNC:47844]"
"367",466152,"H2Q289","ENSPTRG00000002736","IFIT5","interferon induced protein with tetratricopeptide repeats 5 [Source:VGNC Symbol;Acc:VGNC:4716]"
"368",NA,"","ENSPTRG00000044727","",""
"369",NA,"","ENSPTRG00000038507","RF00026","RNA, U6 small nuclear 1247, pseudogene [Source:HGNC Symbol;Acc:HGNC:48210]"
"370",NA,"","ENSPTRG00000035435","RF00004","RNA, U2 small nuclear 72, pseudogene [Source:HGNC Symbol;Acc:HGNC:48565]"
"371",NA,"","ENSPTRG00000025018","RF00001","RNA, 5S ribosomal pseudogene 350 [Source:HGNC Symbol;Acc:HGNC:43250]"
"372",NA,"","ENSPTRG00000039874","RF00017","RNA, 7SL, cytoplasmic 351, pseudogene [Source:HGNC Symbol;Acc:HGNC:46367]"
"373",NA,"","ENSPTRG00000034862","ptr-mir-1179","ptr-mir-1179 [Source:miRBase;Acc:MI0008414]"
"374",NA,"","ENSPTRG00000035443","RF00004","RNA, U2 small nuclear 7, pseudogene [Source:HGNC Symbol;Acc:HGNC:42505]"
"375",NA,"","ENSPTRG00000049702","RF00026",""
"376",462627,"","ENSPTRG00000018065","SPDEF","SAM pointed domain containing ETS transcription factor [Source:VGNC Symbol;Acc:VGNC:3710]"
"377",NA,"","ENSPTRG00000040334","MIR4706","microRNA 4706 [Source:HGNC Symbol;Acc:HGNC:41576]"
"378",NA,"","ENSPTRG00000026606","RF00026",""
"379",NA,"","ENSPTRG00000035931","RF00004",""
"380",NA,"","ENSPTRG00000035668","RF00001","RNA, 5S ribosomal pseudogene 21 [Source:HGNC Symbol;Acc:HGNC:42589]"
"381",NA,"","ENSPTRG00000040499","RF00017","RNA, 7SL, cytoplasmic 402, pseudogene [Source:HGNC Symbol;Acc:HGNC:46418]"
"382",NA,"","ENSPTRG00000036561","RF00004","RNA, U2 small nuclear 14, pseudogene [Source:HGNC Symbol;Acc:HGNC:48507]"
"383",NA,"","ENSPTRG00000040951","",""
"384",NA,"","ENSPTRG00000035975","RF00004",""
"385",NA,"","ENSPTRG00000041056","RF00017","RNA, 7SL, cytoplasmic 97, pseudogene [Source:HGNC Symbol;Acc:HGNC:46113]"
"386",NA,"","ENSPTRG00000037968","RF00004","RNA, U2 small nuclear 56, pseudogene [Source:HGNC Symbol;Acc:HGNC:48549]"
"387",NA,"","ENSPTRG00000024759","RF00001","RNA, 5S ribosomal pseudogene 259 [Source:HGNC Symbol;Acc:HGNC:43159]"
"388",NA,"","ENSPTRG00000036828","RF00026",""
"389",NA,"","ENSPTRG00000048579","",""
"390",NA,"","ENSPTRG00000025927","RF00026","RNA, U6 small nuclear 106, pseudogene [Source:HGNC Symbol;Acc:HGNC:47069]"
"391",NA,"","ENSPTRG00000032413","ptr-mir-548b","ptr-mir-548b [Source:miRBase;Acc:MI0008748]"
"392",NA,"","ENSPTRG00000045614","RF00001",""
"393",NA,"","ENSPTRG00000036061","RF00004","RNA, U2 small nuclear 28, pseudogene [Source:HGNC Symbol;Acc:HGNC:48521]"
"394",NA,"","ENSPTRG00000046151","TRAV10","T cell receptor alpha variable 10 [Source:HGNC Symbol;Acc:HGNC:12103]"
"395",NA,"","ENSPTRG00000049600","RF00026","RNA, U6 small nuclear 1103, pseudogene [Source:HGNC Symbol;Acc:HGNC:48066]"
"396",NA,"","ENSPTRG00000036708","RF00066","RNA, U7 small nuclear 2 pseudogene [Source:HGNC Symbol;Acc:HGNC:34098]"
"397",NA,"","ENSPTRG00000050228","",""
"398",NA,"","ENSPTRG00000046758","RF00017",""
"399",NA,"","ENSPTRG00000036347","RF00004",""
"400",NA,"","ENSPTRG00000044743","",""
"401",NA,"","ENSPTRG00000045894","",""
"402",NA,"","ENSPTRG00000042120","",""
"403",NA,"","ENSPTRG00000035745","RF00004","RNA, U2 small nuclear 20, pseudogene [Source:HGNC Symbol;Acc:HGNC:48513]"
"404",NA,"","ENSPTRG00000046580","RF00001",""
"405",NA,"","ENSPTRG00000046905","TRAV20","T cell receptor alpha variable 20 [Source:HGNC Symbol;Acc:HGNC:12117]"
"406",NA,"","ENSPTRG00000052559","RF00004",""
"407",NA,"","ENSPTRG00000049133","RF00026","RNA, U6 small nuclear 730, pseudogene [Source:HGNC Symbol;Acc:HGNC:47693]"
"408",NA,"","ENSPTRG00000043714","",""
"409",NA,"","ENSPTRG00000044164","",""
"410",NA,"","ENSPTRG00000041623","",""
"411",NA,"","ENSPTRG00000032246","ptr-mir-519d","ptr-mir-519d [Source:miRBase;Acc:MI0008721]"
"412",NA,"","ENSPTRG00000041374","RF00017","RNA, 7SL, cytoplasmic 225, pseudogene [Source:HGNC Symbol;Acc:HGNC:46241]"
"413",NA,"","ENSPTRG00000038337","RF00066","RNA, U7 small nuclear 12 pseudogene [Source:HGNC Symbol;Acc:HGNC:34108]"
"414",NA,"","ENSPTRG00000026466","RF00001","RNA, 5S ribosomal pseudogene 119 [Source:HGNC Symbol;Acc:HGNC:42917]"
"415",NA,"","ENSPTRG00000035605","RF00004","RNA, U2 small nuclear 52, pseudogene [Source:HGNC Symbol;Acc:HGNC:48545]"
"416",NA,"","ENSPTRG00000036023","RF00004",""
"417",NA,"","ENSPTRG00000033252","RF00026","RNA, U6 small nuclear 550, pseudogene [Source:HGNC Symbol;Acc:HGNC:47513]"
"418",NA,"","ENSPTRG00000046321","",""
"419",NA,"","ENSPTRG00000043335","MIR6797","microRNA 6797 [Source:HGNC Symbol;Acc:HGNC:50169]"
"420",NA,"","ENSPTRG00000024607","RF00003","RNA, U1 small nuclear 39, pseudogene [Source:HGNC Symbol;Acc:HGNC:48381]"
"421",NA,"","ENSPTRG00000040910","RF00017","RNA, 7SL, cytoplasmic 435, pseudogene [Source:HGNC Symbol;Acc:HGNC:46451]"
"422",NA,"","ENSPTRG00000045630","",""
"423",736639,"","ENSPTRG00000003713","MS4A14","membrane spanning 4-domains A14 [Source:VGNC Symbol;Acc:VGNC:12613]"
"424",NA,"","ENSPTRG00000037022","RF00066","RNA, U7 small nuclear 6 pseudogene [Source:HGNC Symbol;Acc:HGNC:34102]"
"425",472090,"","ENSPTRG00000018477","ARMC2","armadillo repeat containing 2 [Source:VGNC Symbol;Acc:VGNC:2643]"
"426",NA,"","ENSPTRG00000046470","RF00001",""
"427",NA,"","ENSPTRG00000036368","RF00004","RNA, U2 small nuclear 40, pseudogene [Source:HGNC Symbol;Acc:HGNC:48533]"
"428",NA,"","ENSPTRG00000037203","RF00004",""
"429",NA,"","ENSPTRG00000026381","RF00026","RNA, U6 small nuclear 86, pseudogene [Source:HGNC Symbol;Acc:HGNC:47049]"
"430",742723,"G2HFN6","ENSPTRG00000007002","PDIA3","protein disulfide isomerase family A member 3 [Source:VGNC Symbol;Acc:VGNC:3531]"
"431",NA,"","ENSPTRG00000041264","",""
"432",NA,"","ENSPTRG00000034858","",""
"433",NA,"","ENSPTRG00000041565","RF00017",""
"434",NA,"","ENSPTRG00000038440","RF00066","RNA, U7 small nuclear 95 pseudogene [Source:HGNC Symbol;Acc:HGNC:45629]"
"435",458230,"H2QKB5","ENSPTRG00000045177","BLCAP","bladder cancer associated protein [Source:HGNC Symbol;Acc:HGNC:1055]"
"436",NA,"","ENSPTRG00000052498","RF00001","RNA, 5S ribosomal pseudogene 432 [Source:HGNC Symbol;Acc:HGNC:43332]"
"437",NA,"","ENSPTRG00000035564","RF00004","RNA, U2 small nuclear 49, pseudogene [Source:HGNC Symbol;Acc:HGNC:48542]"
"438",NA,"","ENSPTRG00000052263","RF00026","RNA, U6 small nuclear 1309, pseudogene [Source:HGNC Symbol;Acc:HGNC:48272]"
"439",NA,"","ENSPTRG00000035841","RF00004","RNA, U2 small nuclear 21, pseudogene [Source:HGNC Symbol;Acc:HGNC:48514]"
"440",NA,"","ENSPTRG00000043072","",""
"441",NA,"","ENSPTRG00000027613","ptr-mir-23a","ptr-mir-23a [Source:miRBase;Acc:MI0003048]"
"442",NA,"","ENSPTRG00000042259","RF00017","RNA, 7SL, cytoplasmic 799, pseudogene [Source:HGNC Symbol;Acc:HGNC:46815]"
"443",NA,"","ENSPTRG00000036491","RF00019",""
"444",104007822,"","ENSPTRG00000020796","SAXO1","stabilizer of axonemal microtubules 1 [Source:VGNC Symbol;Acc:VGNC:13959]"
"445",NA,"","ENSPTRG00000035382","RF00001",""
"446",NA,"","ENSPTRG00000044342","RF00004",""
"447",NA,"","ENSPTRG00000035980","RF00004","RNA, U2 small nuclear 25, pseudogene [Source:HGNC Symbol;Acc:HGNC:48518]"
"448",468687,"H2QF53","ENSPTRG00000010372","TNFSF14","TNF superfamily member 14 [Source:VGNC Symbol;Acc:VGNC:3583]"
"449",NA,"","ENSPTRG00000042267","",""
"450",NA,"","ENSPTRG00000047590","RF00017",""
"451",NA,"","ENSPTRG00000025274","RF00026",""
"452",NA,"","ENSPTRG00000036996","RF00066","RNA, U7 small nuclear 196 pseudogene [Source:HGNC Symbol;Acc:HGNC:45730]"
"453",NA,"","ENSPTRG00000027598","ptr-mir-494","ptr-mir-494 [Source:miRBase;Acc:MI0008690]"
"454",NA,"","ENSPTRG00000036435","RF00004","RNA, U2 small nuclear 70, pseudogene [Source:HGNC Symbol;Acc:HGNC:48563]"
"455",NA,"","ENSPTRG00000051462","",""
"456",NA,"","ENSPTRG00000035806","RF00004",""
"457",NA,"","ENSPTRG00000038171","RF00001","RNA, 5S ribosomal pseudogene 92 [Source:HGNC Symbol;Acc:HGNC:42890]"
"458",NA,"","ENSPTRG00000039381","",""
"459",NA,"","ENSPTRG00000048042","RF02219",""
"460",746043,"H2QX66","ENSPTRG00000020883","RPP25L","ribonuclease P/MRP subunit p25 like [Source:VGNC Symbol;Acc:VGNC:10057]"
"461",104003390,"","ENSPTRG00000011080","PHLDB3","pleckstrin homology like domain family B member 3 [Source:VGNC Symbol;Acc:VGNC:13306]"
"462",NA,"","ENSPTRG00000044144","MIR6802","microRNA 6802 [Source:HGNC Symbol;Acc:HGNC:50154]"
"463",NA,"","ENSPTRG00000036312","RF00004","RNA, U2 small nuclear 68, pseudogene [Source:HGNC Symbol;Acc:HGNC:48561]"
"464",NA,"","ENSPTRG00000037163","RF00066",""
"465",NA,"","ENSPTRG00000027554","",""
"466",NA,"","ENSPTRG00000041160","RF00017","RNA, 7SL, cytoplasmic 147, pseudogene [Source:HGNC Symbol;Acc:HGNC:46163]"
"467",NA,"","ENSPTRG00000036505","RF00004","RNA, U2 small nuclear 55, pseudogene [Source:HGNC Symbol;Acc:HGNC:48548]"
"468",NA,"","ENSPTRG00000005883","RF02104",""
"469",NA,"","ENSPTRG00000036495","RF00001","RNA, 5S ribosomal pseudogene 111 [Source:HGNC Symbol;Acc:HGNC:42909]"
"470",NA,"","ENSPTRG00000052167","",""
"471",NA,"","ENSPTRG00000047824","MIR6832","microRNA 6832 [Source:HGNC Symbol;Acc:HGNC:50140]"
"472",NA,"","ENSPTRG00000040002","MIR4298","microRNA 4298 [Source:HGNC Symbol;Acc:HGNC:38313]"
"473",NA,"","ENSPTRG00000035822","RF00004","RNA, U2 small nuclear 47, pseudogene [Source:HGNC Symbol;Acc:HGNC:48540]"
"474",NA,"","ENSPTRG00000045189","RF02120",""
"475",NA,"","ENSPTRG00000038316","RF00066",""
"476",455878,"","ENSPTRG00000010745","LPAR2","lysophosphatidic acid receptor 2 [Source:VGNC Symbol;Acc:VGNC:2321]"
"477",NA,"","ENSPTRG00000037487","RF00004",""
"478",NA,"","ENSPTRG00000052809","RF00017","RNA, 7SL, cytoplasmic 380, pseudogene [Source:HGNC Symbol;Acc:HGNC:46396]"
"479",NA,"","ENSPTRG00000026694","RF00001","RNA, 5S ribosomal pseudogene 51 [Source:HGNC Symbol;Acc:HGNC:42828]"
"480",463188,"K7CUN0","ENSPTRG00000018082","PPARD","peroxisome proliferator activated receptor delta [Source:VGNC Symbol;Acc:VGNC:7904]"
"481",463188,"H2R2N3","ENSPTRG00000018082","PPARD","peroxisome proliferator activated receptor delta [Source:VGNC Symbol;Acc:VGNC:7904]"
"482",NA,"","ENSPTRG00000027640","ptr-mir-195","ptr-mir-195 [Source:miRBase;Acc:MI0008568]"
"483",NA,"","ENSPTRG00000036727","RF00066",""
"484",NA,"","ENSPTRG00000036924","RF00004",""
"485",NA,"","ENSPTRG00000045067","MIR6499","microRNA 6499 [Source:HGNC Symbol;Acc:HGNC:49962]"
"486",NA,"","ENSPTRG00000036427","RF00004","RNA, U2 small nuclear 17, pseudogene [Source:HGNC Symbol;Acc:HGNC:48510]"
"487",NA,"","ENSPTRG00000037818","RF00001","RNA, 5S ribosomal pseudogene 255 [Source:HGNC Symbol;Acc:HGNC:43155]"
"488",NA,"","ENSPTRG00000038499","RF01156","small nucleolar RNA, C/D box 123 [Source:HGNC Symbol;Acc:HGNC:33562]"
"489",NA,"","ENSPTRG00000039886","RF00017","RNA, 7SL, cytoplasmic 36, pseudogene [Source:HGNC Symbol;Acc:HGNC:46052]"
"490",NA,"","ENSPTRG00000047412","RF00017",""
"491",NA,"","ENSPTRG00000045456","",""
"492",NA,"","ENSPTRG00000040738","",""
"493",NA,"","ENSPTRG00000046334","RF02203",""
"494",NA,"","ENSPTRG00000036005","RF00004","RNA, U2 small nuclear 48, pseudogene [Source:HGNC Symbol;Acc:HGNC:48541]"
"495",NA,"","ENSPTRG00000038593","RF00066","RNA, U7 small nuclear 90 pseudogene [Source:HGNC Symbol;Acc:HGNC:45624]"
"496",NA,"","ENSPTRG00000025344","RF00001","RNA, 5S ribosomal pseudogene 331 [Source:HGNC Symbol;Acc:HGNC:43231]"
"497",NA,"","ENSPTRG00000036075","RF00004","RNA, U2 small nuclear 43, pseudogene [Source:HGNC Symbol;Acc:HGNC:48536]"
"498",465882,"K7D6H0","ENSPTRG00000044591","HTATSF1","HIV-1 Tat specific factor 1 [Source:HGNC Symbol;Acc:HGNC:5276]"
"499",NA,"","ENSPTRG00000046310","TRAV38-1","T cell receptor alpha variable 38-1 [Source:HGNC Symbol;Acc:HGNC:12137]"
"500",NA,"","ENSPTRG00000047607","RF02252",""
"501",NA,"","ENSPTRG00000040955","",""
"502",NA,"","ENSPTRG00000038578","RF00001",""
"503",NA,"","ENSPTRG00000040866","RF00017","RNA, 7SL, cytoplasmic 222, pseudogene [Source:HGNC Symbol;Acc:HGNC:46238]"
"504",NA,"","ENSPTRG00000031217","",""
"505",NA,"","ENSPTRG00000037845","RF00066","RNA, U7 small nuclear 107 pseudogene [Source:HGNC Symbol;Acc:HGNC:45641]"
"506",NA,"","ENSPTRG00000036268","RF00004","RNA, U2 small nuclear 32, pseudogene [Source:HGNC Symbol;Acc:HGNC:48525]"
"507",NA,"","ENSPTRG00000047539","",""
"508",NA,"","ENSPTRG00000048431","",""
"509",NA,"","ENSPTRG00000027232","RF00277","small nucleolar RNA, C/D box 49B [Source:HGNC Symbol;Acc:HGNC:32721]"
"510",NA,"","ENSPTRG00000052242","ptr-mir-527","ptr-mir-527 [Source:miRBase;Acc:MI0008740]"
"511",NA,"","ENSPTRG00000026752","RF00019","RNA, Ro-associated Y1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:42481]"
"512",NA,"","ENSPTRG00000049705","RF00066",""
"513",NA,"","ENSPTRG00000038901","RF00017","RNA, 7SL, cytoplasmic 502, pseudogene [Source:HGNC Symbol;Acc:HGNC:46518]"
"514",NA,"","ENSPTRG00000035706","RF00001","RNA, 5S ribosomal pseudogene 34 [Source:HGNC Symbol;Acc:HGNC:42610]"
"515",NA,"","ENSPTRG00000035603","RF00004","RNA, U2 small nuclear 3, pseudogene [Source:HGNC Symbol;Acc:HGNC:10153]"
"516",NA,"","ENSPTRG00000043877","",""
"517",NA,"","ENSPTRG00000025795","RF00277","small nucleolar RNA, C/D box 49A [Source:HGNC Symbol;Acc:HGNC:10189]"
"518",NA,"","ENSPTRG00000038693","",""
"519",473836,"K7CLF6","ENSPTRG00000051548","SLC10A3","solute carrier family 10 member 3 [Source:HGNC Symbol;Acc:HGNC:22979]"
"520",459161,"G2HF05","ENSPTRG00000052497","CDC42EP3","cdc42 effector protein 3  [Source:RefSeq peptide;Acc:NP_001233480]"
"521",101056901,"","ENSPTRG00000044860","","uncharacterized protein LOC101056901  [Source:RefSeq peptide;Acc:NP_001267191]"
"522",100607998,"H2Q491","ENSPTRG00000003965","PITPNM1","phosphatidylinositol transfer protein membrane associated 1 [Source:VGNC Symbol;Acc:VGNC:3068]"
"523",NA,"","ENSPTRG00000043638","MIR8054","microRNA 8054 [Source:HGNC Symbol;Acc:HGNC:50177]"
"524",NA,"","ENSPTRG00000035500","RF00004",""
"525",NA,"","ENSPTRG00000035779","RF00019",""
"526",NA,"","ENSPTRG00000036376","RF00001",""
"527",NA,"","ENSPTRG00000038031","RF00611",""
"528",NA,"","ENSPTRG00000036878","RF00066",""
"529",NA,"","ENSPTRG00000040275","RF00017","RNA, 7SL, cytoplasmic 87, pseudogene [Source:HGNC Symbol;Acc:HGNC:46103]"
"530",NA,"","ENSPTRG00000026733","RF00213","small nucleolar RNA, C/D box 1B [Source:HGNC Symbol;Acc:HGNC:32676]"
"531",NA,"","ENSPTRG00000046467","",""
"532",NA,"","ENSPTRG00000042797","",""
"533",NA,"","ENSPTRG00000048192","RF00004",""
"534",NA,"","ENSPTRG00000041913","",""
"535",NA,"","ENSPTRG00000034885","RF00611","small nucleolar RNA, C/D box 111 [Source:HGNC Symbol;Acc:HGNC:32776]"
"536",NA,"","ENSPTRG00000024427","RF00019",""
"537",NA,"","ENSPTRG00000024669","RF00001","RNA, 5S ribosomal pseudogene 142 [Source:HGNC Symbol;Acc:HGNC:43042]"
"538",NA,"","ENSPTRG00000038086","RF00066","RNA, U7 small nuclear 167 pseudogene [Source:HGNC Symbol;Acc:HGNC:45701]"
"539",NA,"","ENSPTRG00000039960","RF00017","RNA, 7SL, cytoplasmic 242, pseudogene [Source:HGNC Symbol;Acc:HGNC:46258]"
